date,borough,Retail & recreation,Grocery & pharmacy,Parks,Transit stations,Workplaces,Residential
2020-05-25,Haringey,-59.71428571,-17.14285714,175.1428571,-60.57142857,-65.42857143,24
2020-05-26,Haringey,-59.57142857,-17.28571429,169,-60.28571429,-65.28571429,23.85714286
2020-05-27,Haringey,-59.42857143,-17.71428571,160.8571429,-60.14285714,-65,23.85714286
2020-05-28,Haringey,-59,-17.42857143,161.2857143,-59.85714286,-64.71428571,23.71428571
2020-05-29,Haringey,-58.71428571,-16.85714286,169.4285714,-59.28571429,-64.57142857,23.42857143
2020-05-30,Haringey,-58.57142857,-16.42857143,182.8571429,-58.14285714,-63.42857143,22.71428571
2020-05-31,Haringey,-58.57142857,-16,187.2857143,-57.57142857,-62,22.42857143
2020-06-01,Haringey,-57.57142857,-15.14285714,166.1428571,-56.14285714,-59.57142857,22
2020-06-02,Haringey,-57.14285714,-14.85714286,169,-55.71428571,-59,21.71428571
2020-06-03,Haringey,-57.42857143,-15.42857143,154.5714286,-55.71428571,-58.71428571,21.71428571
2020-06-04,Haringey,-57.71428571,-16,140.1428571,-55.71428571,-58.28571429,21.71428571
2020-06-05,Haringey,-58.28571429,-16.85714286,122.8571429,-55.85714286,-57.85714286,21.71428571
2020-06-06,Haringey,-58.57142857,-17.85714286,100.8571429,-56.71428571,-58.14285714,22.28571429
2020-06-07,Haringey,-58.28571429,-18.28571429,88,-57.14285714,-58.42857143,22.57142857
2020-06-08,Haringey,-58.57142857,-18.85714286,75.85714286,-57.42857143,-58.14285714,22.71428571
2020-06-09,Haringey,-58.42857143,-19.28571429,69.57142857,-57.57142857,-57.85714286,22.85714286
2020-06-10,Haringey,-58.42857143,-19.57142857,66.57142857,-57.85714286,-57.57142857,23
2020-06-11,Haringey,-58.28571429,-19.57142857,66.71428571,-57.85714286,-57.28571429,23
2020-06-12,Haringey,-57.85714286,-19.28571429,68.14285714,-57.85714286,-57,23
2020-06-13,Haringey,-56.85714286,-18,91.14285714,-56.57142857,-55.71428571,22.14285714
2020-06-14,Haringey,-56.42857143,-17.28571429,103.1428571,-56,-54.57142857,21.71428571
2020-06-15,Haringey,-54,-16.28571429,112.2857143,-55.28571429,-54.28571429,21.28571429
2020-06-16,Haringey,-52.28571429,-15.57142857,113.5714286,-54.71428571,-54.14285714,21
2020-06-17,Haringey,-50.14285714,-14.28571429,122.1428571,-53.71428571,-53.85714286,20.57142857
2020-06-18,Haringey,-49,-14.14285714,119.7142857,-53.42857143,-53.85714286,20.42857143
2020-06-19,Haringey,-47.28571429,-13.42857143,123,-52.85714286,-53.57142857,20
2020-06-20,Haringey,-46,-13.28571429,116.8571429,-52.42857143,-53.14285714,20
2020-06-21,Haringey,-44.71428571,-13.28571429,109.8571429,-52,-52.85714286,20
2020-06-22,Haringey,-44.57142857,-13.14285714,114.2857143,-51.85714286,-52.85714286,19.85714286
2020-06-23,Haringey,-44.42857143,-12.57142857,121.4285714,-51.42857143,-52.85714286,19.57142857
2020-06-24,Haringey,-44.28571429,-11.71428571,135.5714286,-51,-52.71428571,19
2020-06-25,Haringey,-43.71428571,-10.57142857,154.4285714,-49.85714286,-52.42857143,18.28571429
2020-06-26,Haringey,-43.85714286,-10.28571429,163.8571429,-49.14285714,-52.28571429,17.85714286
2020-06-27,Haringey,-44.28571429,-10.71428571,150.8571429,-49.42857143,-52.85714286,18.14285714
2020-06-28,Haringey,-44.42857143,-10.71428571,146.8571429,-49.28571429,-52.71428571,18.14285714
2020-06-29,Haringey,-44.85714286,-10.85714286,133.1428571,-49.14285714,-52.42857143,18.28571429
2020-06-30,Haringey,-44.71428571,-11.28571429,116.7142857,-49.42857143,-52.14285714,18.42857143
2020-07-01,Haringey,-44,-11.57142857,102.4285714,-49.57142857,-52,18.57142857
2020-07-02,Haringey,-43.42857143,-12.28571429,85.57142857,-49.85714286,-51.85714286,18.85714286
2020-07-03,Haringey,-42.57142857,-12.57142857,77.85714286,-49.85714286,-51.71428571,18.85714286
2020-07-04,Haringey,-41.28571429,-12.42857143,81.28571429,-49,-50.85714286,18.28571429
2020-07-05,Haringey,-39.57142857,-12.28571429,88,-47.85714286,-50.57142857,17.85714286
2020-07-06,Haringey,-38.57142857,-12.42857143,88.71428571,-47.57142857,-50.57142857,17.42857143
2020-07-07,Haringey,-38,-12.85714286,88.57142857,-47.14285714,-50.57142857,17.14285714
2020-07-08,Haringey,-38.14285714,-13.85714286,80,-47,-50.42857143,17.14285714
2020-07-09,Haringey,-37.85714286,-14.14285714,73.42857143,-47,-50.42857143,16.85714286
2020-07-10,Haringey,-37.14285714,-14.42857143,72,-46.85714286,-50.28571429,16.42857143
2020-07-11,Haringey,-36.85714286,-14.42857143,79.57142857,-46.28571429,-50,16.14285714
2020-07-12,Haringey,-36.71428571,-14.14285714,82.42857143,-46.14285714,-49.42857143,15.85714286
2020-07-13,Haringey,-36.42857143,-14.14285714,85.57142857,-46.28571429,-49.28571429,15.71428571
2020-07-14,Haringey,-36,-14.42857143,88.42857143,-46.42857143,-49.14285714,15.57142857
2020-07-15,Haringey,-35,-14.42857143,95.85714286,-46.42857143,-48.85714286,15.28571429
2020-07-16,Haringey,-33.57142857,-14.14285714,106,-46.28571429,-48.42857143,15
2020-07-17,Haringey,-32.71428571,-14.14285714,113.4285714,-46.28571429,-48,14.71428571
2020-07-18,Haringey,-32.14285714,-14.42857143,114.5714286,-46.28571429,-47.57142857,14.42857143
2020-07-19,Haringey,-31.85714286,-15.42857143,103.4285714,-47,-47.57142857,14.57142857
2020-07-20,Haringey,-30.85714286,-15.71428571,110.5714286,-46.85714286,-47.42857143,14.28571429
2020-07-21,Haringey,-29.85714286,-15.42857143,116.8571429,-46.57142857,-47.28571429,14.14285714
2020-07-22,Haringey,-29.14285714,-15.14285714,125.4285714,-46.28571429,-47.42857143,13.85714286
2020-07-23,Haringey,-28.85714286,-15.28571429,129.8571429,-46,-47.57142857,13.71428571
2020-07-24,Haringey,-29.14285714,-16,124.2857143,-46.14285714,-47.85714286,13.71428571
2020-07-25,Haringey,-29.57142857,-17,108.8571429,-47,-48.28571429,14.14285714
2020-07-26,Haringey,-29.28571429,-17,109.4285714,-46.71428571,-48.28571429,14
2020-07-27,Haringey,-30.28571429,-17.71428571,89.71428571,-47.14285714,-48.85714286,14.28571429
2020-07-28,Haringey,-30.28571429,-17.85714286,85,-47.14285714,-49,14.28571429
2020-07-29,Haringey,-30.14285714,-18,83,-47,-49.14285714,14.14285714
2020-07-30,Haringey,-29.85714286,-17.71428571,87.14285714,-47,-49.28571429,13.85714286
2020-07-31,Haringey,-29.71428571,-18,89.57142857,-46.57142857,-49.71428571,13.57142857
2020-08-01,Haringey,-29.28571429,-18,101,-46,-49.28571429,12.85714286
2020-08-02,Haringey,-29.14285714,-18,107.2857143,-45.42857143,-49,12.57142857
2020-08-03,Haringey,-27.71428571,-18,118.4285714,-45.28571429,-48.85714286,12.14285714
2020-08-04,Haringey,-27,-18.71428571,118,-45.42857143,-49,11.85714286
2020-08-05,Haringey,-25.85714286,-19.14285714,113.4285714,-45.71428571,-48.85714286,11.71428571
2020-08-06,Haringey,-25.28571429,-19.28571429,108.5714286,-45.57142857,-48.71428571,11.71428571
2020-08-07,Haringey,-25.42857143,-19.14285714,104.2857143,-46,-48.42857143,11.71428571
2020-08-08,Haringey,-25.42857143,-19.14285714,103.2857143,-45.85714286,-48.42857143,11.71428571
2020-08-09,Haringey,-25.57142857,-19.14285714,100.5714286,-46.42857143,-48.57142857,11.57142857
2020-08-10,Haringey,-24.71428571,-18.71428571,101.1428571,-46.28571429,-48.42857143,11.42857143
2020-08-11,Haringey,-24.14285714,-18.42857143,100.5714286,-46.42857143,-48.42857143,11.28571429
2020-08-12,Haringey,-24,-18.28571429,98.14285714,-46.42857143,-48.57142857,11.28571429
2020-08-13,Haringey,-24.85714286,-19,89.85714286,-46.57142857,-48.71428571,11.42857143
2020-08-14,Haringey,-24.57142857,-19.14285714,79.85714286,-46.57142857,-48.85714286,11.71428571
2020-08-15,Haringey,-24.42857143,-19.28571429,68.42857143,-47.28571429,-49.14285714,12.14285714
2020-08-16,Haringey,-24,-19.57142857,60.85714286,-47.42857143,-49.28571429,12.57142857
2020-08-17,Haringey,-24.14285714,-20.71428571,51,-47.57142857,-49.28571429,12.71428571
2020-08-18,Haringey,-23.71428571,-20.85714286,38.8,-47.28571429,-49,12.71428571
2020-08-19,Haringey,-24.85714286,-22.28571429,30.75,-47.71428571,-49,13
2020-08-20,Haringey,-23.71428571,-21.71428571,18,-47.71428571,-48.85714286,12.71428571
2020-08-21,Haringey,-23.42857143,-21.71428571,6,-47.71428571,-48.71428571,12.57142857
2020-08-22,Haringey,-23,-21.57142857,13,-47.14285714,-48.28571429,12.28571429
2020-08-23,Haringey,-22.85714286,-21.71428571,,-46.85714286,-48,12
2020-08-24,Haringey,-22,-21.42857143,,-46.57142857,-47.85714286,11.85714286
2020-08-25,Haringey,-22,-22.28571429,,-46.85714286,-48.14285714,12
2020-08-26,Haringey,-19.42857143,-20.85714286,,-45.85714286,-47.71428571,11.42857143
2020-08-27,Haringey,-20.28571429,-21.71428571,,-46,-47.71428571,11.57142857
2020-08-28,Haringey,-19.42857143,-21,,-45.57142857,-47.71428571,11.42857143
2020-08-29,Haringey,-19.28571429,-20.71428571,,-45.71428571,-47.85714286,11.42857143
2020-08-30,Haringey,-18.57142857,-20.42857143,,-45.14285714,-48.28571429,11.28571429
2020-08-31,Haringey,-17,-20.71428571,,-46,-50.57142857,11.57142857
2020-09-01,Haringey,-17.42857143,-18.85714286,,-45.14285714,-50.42857143,11.28571429
2020-09-02,Haringey,-19.57142857,-18.71428571,,-45.28571429,-50.57142857,11.42857143
2020-09-03,Haringey,-19.28571429,-18.14285714,,-44.71428571,-50.42857143,11.28571429
2020-09-04,Haringey,-19.42857143,-18.14285714,,-44.42857143,-50,11.14285714
2020-09-05,Haringey,-18.28571429,-17.42857143,,-43.71428571,-50.14285714,11
2020-09-06,Haringey,-17.71428571,-16.42857143,,-43.71428571,-50.28571429,11.14285714
2020-09-07,Haringey,-20.28571429,-14.85714286,,-42,-47.85714286,10.71428571
2020-09-08,Haringey,-20.42857143,-15,,-41.57142857,-47.71428571,10.57142857
2020-09-09,Haringey,-20.28571429,-14.57142857,,-41,-47.28571429,10.28571429
2020-09-10,Haringey,-19.57142857,-13.85714286,,-40.42857143,-46.85714286,10
2020-09-11,Haringey,-19.28571429,-13.71428571,72,-39.85714286,-46.57142857,9.857142857
2020-09-12,Haringey,-19.57142857,-13.85714286,63,-39.85714286,-46.28571429,10
2020-09-13,Haringey,-20,-14,67.66666667,-39.42857143,-46,9.857142857
2020-09-14,Haringey,-20.28571429,-14.42857143,79.25,-39.28571429,-45.14285714,9.714285714
2020-09-15,Haringey,-20.71428571,-14.57142857,84.4,-39.14285714,-44.42857143,9.571428571
2020-09-16,Haringey,-20.85714286,-14.71428571,83,-39,-44,9.571428571
2020-09-17,Haringey,-21,-15.28571429,82.14285714,-39,-43.57142857,9.571428571
2020-09-18,Haringey,-21,-15.71428571,83.14285714,-39,-43.14285714,9.428571429
2020-09-19,Haringey,-20.85714286,-16.14285714,83.85714286,-39,-43.14285714,9.428571429
2020-09-20,Haringey,-20.71428571,-16.71428571,81.85714286,-39.28571429,-43,9.571428571
2020-09-21,Haringey,-20.71428571,-16.71428571,77.28571429,-39.42857143,-43.14285714,9.571428571
2020-09-22,Haringey,-20.71428571,-17,75.14285714,-39.42857143,-43.14285714,9.714285714
2020-09-23,Haringey,-21.28571429,-17.42857143,65.28571429,-39.71428571,-43,10
2020-09-24,Haringey,-22,-17.28571429,57,-39.85714286,-42.85714286,10.28571429
2020-09-25,Haringey,-22.57142857,-16.85714286,48.42857143,-40.14285714,-42.85714286,10.71428571
2020-09-26,Haringey,-22.71428571,-16.71428571,40,-40.71428571,-42.71428571,11
2020-09-27,Haringey,-23.28571429,-16.71428571,29.71428571,-41.42857143,-42.85714286,11.42857143
2020-09-28,Haringey,-23.14285714,-16.71428571,26.57142857,-41.42857143,-42.57142857,11.57142857
2020-09-29,Haringey,-23.42857143,-16.71428571,20.28571429,-41.71428571,-42.28571429,11.71428571
2020-09-30,Haringey,-23.14285714,-16.57142857,20.14285714,-41.71428571,-42.14285714,11.71428571
2020-10-01,Haringey,-22.71428571,-16.28571429,22.42857143,-41.71428571,-41.71428571,11.57142857
2020-10-02,Haringey,-24.28571429,-18,16.14285714,-42,-41.42857143,11.85714286
2020-10-03,Haringey,-24.71428571,-17.71428571,13.71428571,-42,-41.57142857,12
2020-10-04,Haringey,-25.42857143,-18.42857143,7.857142857,-42.57142857,-42,12.28571429
2020-10-05,Haringey,-25.85714286,-18.42857143,2.857142857,-42.28571429,-42,12.42857143
2020-10-06,Haringey,-25.85714286,-18.57142857,-0.142857143,-42,-41.85714286,12.42857143
2020-10-07,Haringey,-25.57142857,-18.14285714,3.571428571,-41.85714286,-41.57142857,12.28571429
2020-10-08,Haringey,-26.57142857,-18.85714286,0.571428571,-41.71428571,-41.85714286,12.42857143
2020-10-09,Haringey,-25.57142857,-17.57142857,8.142857143,-41.14285714,-41.85714286,12
2020-10-10,Haringey,-25.42857143,-17.57142857,11,-41,-41.57142857,11.85714286
2020-10-11,Haringey,-24.28571429,-16.57142857,20.28571429,-39.85714286,-41,11.42857143
2020-10-12,Haringey,-25.42857143,-17.28571429,18.57142857,-40.28571429,-40.85714286,11.42857143
2020-10-13,Haringey,-26.28571429,-17.71428571,15.57142857,-40.57142857,-40.85714286,11.57142857
2020-10-14,Haringey,-26.85714286,-17.85714286,12.85714286,-40.28571429,-40.71428571,11.71428571
2020-10-15,Haringey,-26.14285714,-17.28571429,13,-40.28571429,-40.28571429,11.71428571
2020-10-16,Haringey,-25.42857143,-16.57142857,12.71428571,-40.28571429,-39.85714286,11.71428571
2020-10-17,Haringey,-25.57142857,-16.71428571,13.28571429,-40.71428571,-39.85714286,11.85714286
2020-10-18,Haringey,-25.85714286,-16.42857143,12.57142857,-40.71428571,-39.71428571,12.14285714
2020-10-19,Haringey,-25.28571429,-16,16,-40.71428571,-39.57142857,12.14285714
2020-10-20,Haringey,-25,-15.28571429,20.42857143,-40.85714286,-39.57142857,12.14285714
2020-10-21,Haringey,-26.14285714,-16.14285714,15.28571429,-41.71428571,-39.85714286,12.42857143
2020-10-22,Haringey,-26,-15.85714286,19,-42.14285714,-40,12.42857143
2020-10-23,Haringey,-26.14285714,-15.85714286,19.42857143,-42.85714286,-40.28571429,12.71428571
2020-10-24,Haringey,-26.42857143,-16.14285714,16.71428571,-43,-40.14285714,12.85714286
2020-10-25,Haringey,-25.71428571,-16.14285714,15.28571429,-43.57142857,-40,12.71428571
2020-10-26,Haringey,-25,-16,14,-44.28571429,-41,12.85714286
2020-10-27,Haringey,-25,-16.57142857,7.714285714,-45.14285714,-41.85714286,13.14285714
2020-10-28,Haringey,-23.42857143,-15.57142857,12.28571429,-45.28571429,-42.57142857,13.14285714
2020-10-29,Haringey,-24.14285714,-16.71428571,4.285714286,-45.85714286,-43.57142857,13.57142857
2020-10-30,Haringey,-24,-16.85714286,2,-46,-44.28571429,13.71428571
2020-10-31,Haringey,-24.14285714,-16.14285714,0.428571429,-46,-44.28571429,13.71428571
2020-11-01,Haringey,-23.85714286,-15.57142857,-1,-44.71428571,-44.42857143,13.71428571
2020-11-02,Haringey,-23,-15,-3,-43.85714286,-43.28571429,13.42857143
2020-11-03,Haringey,-20.85714286,-14,-0.142857143,-42.57142857,-42,12.85714286
2020-11-04,Haringey,-18,-13.14285714,2,-41,-40.57142857,12
2020-11-05,Haringey,-21.57142857,-12.71428571,7.428571429,-41.42857143,-40.42857143,12.28571429
2020-11-06,Haringey,-25.85714286,-12.71428571,9.285714286,-42.42857143,-40.85714286,13
2020-11-07,Haringey,-28.85714286,-12.57142857,19.14285714,-44.14285714,-43.85714286,14
2020-11-08,Haringey,-34,-13.42857143,23.57142857,-47.57142857,-47.14285714,15
2020-11-09,Haringey,-39.14285714,-14.42857143,26.85714286,-48.85714286,-48.28571429,16
2020-11-10,Haringey,-44.42857143,-14.85714286,31.42857143,-50.28571429,-49.71428571,17
2020-11-11,Haringey,-51.14285714,-15.71428571,30.14285714,-52.28571429,-51.28571429,18.42857143
2020-11-12,Haringey,-50.71428571,-15.14285714,32.14285714,-52.28571429,-51.57142857,18.57142857
2020-11-13,Haringey,-50.14285714,-14.71428571,33.14285714,-52,-51.57142857,18.57142857
2020-11-14,Haringey,-50.85714286,-15.28571429,22.42857143,-52.28571429,-51.71428571,18.71428571
2020-11-15,Haringey,-50.85714286,-15,20.14285714,-52.28571429,-51.57142857,18.71428571
2020-11-16,Haringey,-51,-14.85714286,17.85714286,-52.28571429,-51.57142857,18.71428571
2020-11-17,Haringey,-51.14285714,-14.71428571,16.14285714,-52.28571429,-51.42857143,18.71428571
2020-11-18,Haringey,-51.14285714,-14.57142857,16,-52.57142857,-51.42857143,18.71428571
2020-11-19,Haringey,-51.57142857,-14.57142857,12.71428571,-52.57142857,-51.28571429,18.71428571
2020-11-20,Haringey,-52,-14.42857143,9.285714286,-52.71428571,-51.14285714,18.85714286
2020-11-21,Haringey,-51.28571429,-13.57142857,16.85714286,-52.14285714,-50.85714286,18.57142857
2020-11-22,Haringey,-50.85714286,-13.42857143,23,-51.57142857,-50.42857143,18.28571429
2020-11-23,Haringey,-50.57142857,-13.14285714,24.85714286,-51.57142857,-50.28571429,18.14285714
2020-11-24,Haringey,-50.57142857,-13.28571429,25.57142857,-51.71428571,-50.28571429,18.14285714
2020-11-25,Haringey,-50.57142857,-13.57142857,25.42857143,-51.57142857,-50.28571429,18.14285714
2020-11-26,Haringey,-50.14285714,-13.71428571,28.14285714,-51.57142857,-50.14285714,18
2020-11-27,Haringey,-49.71428571,-14,29.85714286,-51.71428571,-50.14285714,17.85714286
2020-11-28,Haringey,-49.57142857,-14.28571429,28.85714286,-51.71428571,-50,17.71428571
2020-11-29,Haringey,-49.85714286,-14.85714286,23.28571429,-51.85714286,-50,17.85714286
2020-11-30,Haringey,-49.71428571,-15.14285714,20.14285714,-51.71428571,-49.71428571,17.85714286
2020-12-01,Haringey,-49.14285714,-14.71428571,20,-51.42857143,-49.14285714,17.71428571
2020-12-02,Haringey,-45.57142857,-14.42857143,18.57142857,-50.71428571,-47.85714286,17
2020-12-03,Haringey,-43.14285714,-15.28571429,11.57142857,-49.85714286,-46.85714286,16.71428571
2020-12-04,Haringey,-39.85714286,-15.42857143,8,-48.71428571,-45.71428571,16
2020-12-05,Haringey,-35.85714286,-15.28571429,6.571428571,-46.71428571,-42.85714286,15.14285714
2020-12-06,Haringey,-31.71428571,-14.71428571,4,-44.85714286,-40.28571429,14.42857143
2020-12-07,Haringey,-28.28571429,-14.42857143,2.142857143,-44.28571429,-39.71428571,13.85714286
2020-12-08,Haringey,-25.28571429,-14.85714286,-1.142857143,-43.71428571,-39.14285714,13.28571429
2020-12-09,Haringey,-25.57142857,-14.85714286,-1.857142857,-43.71428571,-39.28571429,13.28571429
2020-12-10,Haringey,-24.28571429,-13.85714286,1.285714286,-43.42857143,-39.28571429,12.85714286
2020-12-11,Haringey,-24.57142857,-13.85714286,3,-43.28571429,-39.28571429,12.71428571
2020-12-12,Haringey,-25.42857143,-14,2.714285714,-43.42857143,-39.42857143,12.71428571
2020-12-13,Haringey,-26.57142857,-14.57142857,-0.142857143,-43.71428571,-39.42857143,12.85714286
2020-12-14,Haringey,-26.71428571,-14.71428571,3.428571429,-43.57142857,-39.57142857,12.85714286
2020-12-15,Haringey,-24.85714286,-14,7.285714286,-43,-39.85714286,12.71428571
2020-12-16,Haringey,-26.14285714,-13.85714286,7.285714286,-43.42857143,-40.57142857,13.14285714
2020-12-17,Haringey,-27.28571429,-13,11.28571429,-44.14285714,-41.57142857,13.71428571
2020-12-18,Haringey,-28.57142857,-12.57142857,10.14285714,-45.14285714,-43.14285714,14.42857143
2020-12-19,Haringey,-29.71428571,-11.85714286,8.571428571,-46.14285714,-44.71428571,14.85714286
2020-12-20,Haringey,-32.42857143,-10.57142857,14,-47.57142857,-46.85714286,15.28571429
2020-12-21,Haringey,-35.57142857,-9,12.28571429,-49.71428571,-49.42857143,16.42857143
2020-12-22,Haringey,-40.28571429,-7.428571429,11.14285714,-52.42857143,-52,17.71428571
2020-12-23,Haringey,-41,-3.857142857,12.28571429,-53.85714286,-54.42857143,18.42857143
2020-12-24,Haringey,-42.85714286,-0.857142857,12.14285714,-56.14285714,-57.57142857,19.57142857
2020-12-25,Haringey,-50.42857143,-11,14.28571429,-62.28571429,-62.42857143,22
2020-12-26,Haringey,-55.85714286,-17.42857143,13,-66.28571429,-66.57142857,23.42857143
2020-12-27,Haringey,-57.42857143,-20.14285714,13.42857143,-68,-67.57142857,23.71428571
2020-12-28,Haringey,-59.14285714,-23.85714286,16.57142857,-69.85714286,-69.57142857,24.85714286
2020-12-29,Haringey,-60.14285714,-26.57142857,18,-70.85714286,-70.57142857,25.57142857
2020-12-30,Haringey,-61.28571429,-29.57142857,23,-71.85714286,-71.28571429,26.14285714
2020-12-31,Haringey,-62.14285714,-31.57142857,22.85714286,-72.14285714,-71.28571429,26.42857143
